account_id,account_number,customer_id,account_type,account_balance,credit_score
17675,EVXQ06408761421109,16967,Checking,1671.65,718
17676,TLTU25685922518453,8728,Credit,973.17,695
17677,KCTJ06801869233542,16263,Savings,1612.44,794
17678,ACPI49287841013130,7250,Checking,2291.66,704
17679,GGAR90465874728286,17761,Savings,2266.94,696
17680,KDQF67749880549352,13165,Checking,1986.7,690
17681,PDQL58086455208403,26010,Checking,3455.74,744
17682,IRYS03196148636838,7777,Credit,3133.61,718
17683,DLVL40378062041451,5462,Checking,926.58,780
17684,QOWR35539062783343,11466,Savings,1447.39,649
17685,TGFU23546653222728,4575,Savings,3622.26,739
17686,MOYV92730434447599,25326,Checking,2592.61,708
17687,DJMQ74996914390361,6,Checking,2516.38,764
17688,WUAU49993408909900,15783,Credit,1076.16,725
17689,UUSS43718236988358,8593,Checking,1786.15,745
17690,INWC10895268083879,20466,Savings,481.95,654
17691,NIRH88645327600956,17807,Savings,2245.75,791
17692,WXYJ61505336783426,11760,Savings,1122.24,800
17693,JFGY27705181255616,17005,Savings,2208.74,700
17694,AXQS76121190293075,15855,Credit,3698.75,692
17695,IAAF84185648589345,7201,Checking,2513.37,645
17696,RCHI85273765897496,7485,Checking,3992.12,742
17697,WCPD33301686907728,28330,Checking,599.12,689
17698,QFUK53690272515482,20802,Savings,1167.3,732
17699,MBYQ35879152015252,21114,Checking,2068.48,724
17700,MBYW26815964616832,19621,Checking,824.96,743
17701,TZWP21971653256348,15916,Savings,1640.76,704
17702,RAAZ88411195260398,8492,Credit,3183.98,781
17703,HCOU02582023303454,17131,Credit,2349.53,591
17704,WSCP34282307380976,19695,Checking,2503.55,688
17705,QCMN21648636945239,10758,Credit,2338.23,725
17706,BOWU37916402140954,984,Credit,3369.6,744
17707,OXWU26064575475916,10043,Checking,1171.31,720
17708,LUVD64325771701682,25486,Savings,3060.15,642
17709,WPBU04993082314629,5840,Checking,2392.97,729
17710,VYTC42301759568200,28516,Savings,1614.34,620
17711,GEWZ73008234824685,16976,Savings,2596.51,691
17712,WQGZ21809793270525,27593,Savings,1593.98,688
17713,VQRF87601720443488,3107,Credit,1912.07,668
17714,CBUR81917343110993,20016,Credit,1005.6,617
17715,KRVJ56920933149000,21252,Savings,2028.81,687
17716,ACMI22866612583917,19519,Savings,3860.3,754
17717,HPES32919699773567,6229,Credit,2050.77,671
17718,URNN84744167825916,2490,Savings,2545.09,747
17719,VTHF35619740028091,13992,Checking,448.9,651
17720,PYSX25592905410211,361,Checking,2306.62,755
17721,HLMS56007102175261,16745,Savings,2942.32,724
17722,SNCN63000186354064,19275,Credit,1960.22,653
17723,ZJRE62505496429538,22617,Credit,357.94,683
17724,PSIY95966016638142,12791,Savings,4835.35,692
17725,ROIP66832503080568,17534,Savings,1395.78,761
17726,YHTR92672365282547,1885,Checking,3457.43,645
17727,OIFV32649005679551,23130,Savings,3194.1,673
17728,NCZE32320277809020,15723,Checking,1118.0,702
17729,GSOW42524622351436,23715,Credit,2973.61,696
17730,KHJY89238162414133,20601,Credit,1646.93,675
17731,FVZF21383131540370,6295,Checking,3074.92,720
17732,UWZZ72429373964432,9231,Savings,284.3,736
17733,OINK37121996907241,25822,Checking,496.16,668
17734,IIWV45044846142596,13756,Credit,932.97,753
17735,RRSD36371549294492,7535,Checking,2684.02,711
17736,ICXV34507107692422,15819,Checking,1626.22,658
17737,MBOY93169960278948,25147,Credit,1211.76,675
17738,GEJJ18350246179382,13335,Checking,2180.12,691
17739,TLOW10979787695721,29052,Credit,4651.25,759
17740,MRTP20158330504080,18486,Credit,2047.78,703
17741,NDNQ12254322029411,11568,Credit,4090.65,744
17742,LTJK82287574612983,20403,Checking,233.04,605
17743,BPHD00214053069538,17726,Savings,1054.62,692
17744,ZOZZ52199974559619,29076,Credit,2982.47,634
17745,QLPK21634742546881,3250,Savings,4266.89,759
17746,NGKD39281093434330,10753,Savings,1767.53,652
17747,PZTA48280754039870,15445,Credit,2685.5,651
17748,XNWW06839088167503,6314,Savings,3023.44,689
17749,OYRR82183435344308,10539,Checking,2523.56,717
17750,VTBE57040557577458,24076,Savings,2134.34,716
17751,UEMC50638652455413,4416,Checking,1807.08,681
17752,QWUX75868722424818,26439,Savings,2569.36,754
17753,BUJM88875415591799,3923,Checking,4690.8,744
17754,CIFL08336039228584,4837,Checking,1511.17,776
17755,AVNL67794699662585,6636,Credit,1757.54,788
17756,AJXO10673335614679,13726,Credit,3420.45,656
17757,FJSG75802640387465,27920,Credit,548.76,697
17758,ZDAZ00403827013487,17090,Savings,3206.27,598
17759,TZJU78568108455157,6835,Credit,2831.46,669
17760,ZISP82724876236617,19121,Credit,3982.34,659
17761,VNFT81368632812545,109,Credit,2251.37,669
17762,OVLA36376538509373,23572,Checking,1183.29,588
17763,OEOY38075022494152,10169,Credit,117.66,665
17764,AMZT18308696818419,13551,Checking,2560.75,758
17765,SRZB75626899643347,14807,Credit,3254.0,724
17766,BSNM90809940819455,3457,Credit,703.45,651
17767,KMCP23189360488442,10841,Checking,2346.48,721
17768,GRLB42147663133566,13946,Credit,2620.18,630
17769,NKKH33617418543009,8421,Credit,2180.08,661
17770,UXFO26230069886736,380,Savings,2248.54,766
17771,VBYJ16077630970333,1595,Checking,965.74,705
17772,NBYG45653004112411,28639,Credit,1922.05,693
17773,GKAG57710000760878,5700,Checking,2371.09,808
17774,RFRU84626119109850,8759,Savings,4170.24,757
17775,PCFJ28324579091420,10440,Checking,1354.99,745
17776,LEJH54338769202654,29503,Checking,1957.15,669
17777,WSDE67382313117134,24683,Credit,3907.29,789
17778,BRKE40208102616904,4808,Credit,1355.2,746
17779,AVSX34314301139234,12343,Savings,356.22,727
17780,JVAF89225967140990,27930,Savings,2108.33,751
17781,CCXV81329166823925,8324,Savings,2252.77,687
17782,JOKY33854689851267,4550,Credit,1729.4,732
17783,DVXW80733457314152,24791,Credit,3021.13,727
17784,DDDE07420690851664,12421,Savings,3375.28,754
17785,QQRS76434961342097,7354,Credit,1227.94,737
17786,QGJW52277551280441,14217,Credit,3695.51,775
17787,ZQSD81696470281720,2705,Credit,334.34,692
17788,VMKT08508125129926,5183,Checking,2198.68,759
17789,BMFV48455097175754,25874,Savings,1824.18,716
17790,VHRU79200827765266,8827,Credit,3461.64,752
17791,VBJG60888848292381,9234,Checking,5695.13,684
17792,VTNN70701979067593,23826,Checking,3164.91,553
17793,AUOR43987805467839,23760,Savings,1994.47,721
17794,MSBW54174359337371,19304,Checking,1075.51,705
17795,MGHD81308754158294,16955,Savings,2446.17,627
17796,XQJT17744817092923,570,Checking,3774.14,637
17797,ARQE41292396712759,24994,Savings,1270.3,649
17798,JILQ44240688965535,22905,Savings,1434.07,736
17799,AWOI39658954648219,26332,Credit,3521.01,706
17800,PWAJ08273048148001,14773,Credit,1895.05,753
17801,IFIU69586763488215,1425,Savings,894.21,678
17802,KSRM49180363574224,15985,Savings,2189.25,692
17803,NRAY94049682872130,5600,Savings,2295.99,711
17804,SJUV31738349895844,15779,Savings,3087.39,592
17805,YNRX58558878971274,29281,Credit,759.55,747
17806,PVPJ97628593305833,21362,Credit,3161.81,586
17807,XVAL68159318626398,22018,Savings,76.98,700
17808,MXSA21189307134328,29689,Checking,1183.85,703
17809,CZGF93439789376137,4613,Savings,1863.78,752
17810,FETB42485603501786,24542,Checking,859.28,705
17811,NHNK95679909164687,28558,Savings,3648.19,691
17812,JWEJ89926031604054,4171,Checking,915.27,669
17813,QFBP58259463066969,3903,Savings,421.88,698
17814,GUCI28910037703716,7220,Credit,2229.44,701
17815,JEFW99719043256877,20963,Checking,491.17,642
17816,AMFB48451373468412,3704,Savings,4713.75,739
17817,TBOC49299278096067,2716,Savings,695.52,728
17818,CADF24156500148290,14659,Savings,2411.63,689
17819,QACK79258426414443,1625,Checking,938.6,668
17820,BQZL35801090790530,23566,Checking,4120.46,639
17821,QQCK87420579893632,20999,Checking,767.8,740
17822,JMKM67707686596961,19111,Checking,2585.53,633
17823,EDWF78061498727695,6646,Savings,4387.48,753
17824,IUZG07856848823990,10626,Credit,2360.12,638
17825,OXXC04319409552749,5956,Checking,1458.03,707
17826,DHTE41047485645196,3329,Savings,755.82,666
17827,RESA23937625847827,18404,Checking,3581.96,590
17828,MDUD16388913952979,21041,Savings,1138.38,746
17829,KSJE47202098921353,15076,Credit,1609.74,645
17830,AIUX95709301130507,26060,Credit,1326.72,700
17831,QMOS99177939630823,15070,Checking,738.87,688
17832,AOTT18892016765539,26833,Checking,3792.39,790
17833,NDRE40457623396278,23900,Savings,3622.42,815
17834,LDGP39895732323125,28736,Checking,3675.26,595
17835,WFZU87402002755642,18179,Credit,2047.09,657
17836,POUC17518540627685,4464,Checking,2078.54,683
17837,CJRI67093350395199,25107,Credit,4784.98,750
17838,HNOH58104857256930,7223,Savings,3332.73,835
17839,CLHP27476736844486,14717,Checking,1839.35,663
17840,SOBU60577697098926,18581,Credit,1623.66,724
17841,CTGJ81997441242235,11573,Checking,1354.32,676
17842,RYDW40192323618122,29884,Checking,4022.53,691
17843,ICNC21882796073158,6635,Checking,1730.17,705
17844,VUPT75102964919842,11364,Checking,153.15,638
17845,NYCU18367759530934,16809,Checking,1789.77,661
17846,RXDC42706375255315,4944,Savings,2344.48,660
17847,LVAD84481605409217,28334,Checking,763.82,605
17848,KEOV40513091501153,7971,Checking,3226.67,704
17849,AKUZ29589964595433,3053,Savings,1025.17,684
17850,AKCZ72860994633541,19360,Checking,4682.73,628
17851,OXGB66409854219847,3636,Checking,158.46,604
17852,DLPY64758437564872,20901,Credit,706.82,700
17853,QEFZ04855040344871,19568,Credit,4579.58,739
17854,HNTO52690646383760,5614,Checking,91.6,738
17855,MCVO24998040934430,5555,Savings,973.31,713
17856,CDFX51242684121746,26133,Checking,225.89,690
17857,ZDEP95426052264251,29260,Credit,2692.43,661
17858,QELV26592406725385,2484,Checking,3216.52,735
17859,PXPU18545723185914,16881,Savings,3451.16,663
17860,KWEX44217696871873,17588,Checking,5422.14,686
17861,WVAR51417011001146,19743,Credit,3008.63,700
17862,BYCP09080278218038,5018,Checking,3336.14,641
17863,BLZV51734177101466,21307,Checking,4445.22,656
17864,WDES82103706395752,7745,Credit,3149.34,785
17865,BMCJ66099460612853,26406,Credit,2185.58,774
17866,FXLU00605758669718,10845,Savings,3337.93,629
17867,FZUR16083653920867,4643,Credit,1348.85,724
17868,XNAQ02383713908203,8799,Checking,4984.58,679
17869,UARQ74189526305764,25948,Credit,888.5,668
17870,KTUY53408028558150,12591,Credit,4041.7,723
17871,NVED85525382625483,24029,Savings,3791.89,748
17872,WQRD59324034522626,2615,Savings,578.6,715
17873,JOER50228624514412,25395,Credit,2313.26,757
17874,TWYA12268578568958,8774,Savings,2238.23,660
17875,YSKH89914757487520,28803,Credit,3.51,689
17876,XUMK28047756518594,23313,Credit,136.75,709
17877,ANWJ57830106064130,6627,Savings,2635.76,733
17878,OWJC40445354700721,2800,Checking,1979.53,681
17879,ENKN52779712065292,23649,Savings,1507.55,682
17880,UPVX68043315464363,5344,Credit,2577.14,704
17881,QOLP98949216573866,19538,Savings,2345.23,752
17882,GGBV55251984028832,10029,Credit,1618.99,711
17883,VYRX99397759962883,9187,Credit,427.84,647
17884,ZYCV15788802370427,15860,Savings,4946.29,737
17885,BJWF13338992244797,25924,Savings,951.77,591
17886,EKXI82772556269477,29732,Checking,4062.69,691
17887,WLDT34417663801319,16029,Savings,1463.48,694
17888,IQGX48002223855684,10551,Credit,4146.81,671
17889,JGGW94975753244903,6819,Checking,2333.31,746
17890,OQBG65983451761077,2541,Credit,981.36,648
17891,YKJJ27869840895191,18441,Credit,2272.11,722
17892,KXGU10224351028812,24181,Savings,3590.07,660
17893,JCMF20279632529063,13339,Savings,244.52,700
17894,LNZD24385828354969,20163,Savings,1923.06,651
17895,ABJF57574533111770,24222,Savings,2978.55,659
17896,PMQQ47650100489852,14339,Checking,3395.71,718
17897,LMZC83926987520665,11176,Checking,822.39,690
17898,VAYC78207636245957,11238,Credit,199.09,687
17899,GPEJ36321119237693,1391,Credit,2700.96,691
17900,KYOK56905664838472,22547,Savings,451.77,713
17901,EBEA14137152814738,17885,Savings,1620.01,682
17902,KZAU48825824647580,28684,Credit,2179.1,672
17903,LBQA14243464851149,20359,Credit,4592.85,660
17904,MQXS96181781576673,12609,Savings,3534.05,738
17905,SNZH72389276365902,2881,Credit,1052.41,686
17906,QLAR51102974052517,928,Savings,5302.17,693
17907,ZVBQ68959965156683,2480,Checking,1201.91,669
17908,EXWY77797580170440,4401,Credit,1351.41,761
17909,JKTJ78183200906033,19033,Savings,562.17,593
17910,PIOM57567592142769,9190,Credit,4903.68,721
17911,EXZG22072940585963,15215,Savings,1373.52,724
17912,GGFV35323823558442,23838,Savings,2082.03,634
17913,TUQG69019049455919,1669,Savings,2347.96,703
17914,CEQS86404095123722,1219,Savings,3594.34,695
17915,WEDX11138599865524,26417,Savings,1863.46,791
17916,EEMO39748027201853,8436,Checking,3445.97,710
17917,WYCV63850298311348,8462,Checking,612.12,674
17918,EING67391886472653,9095,Savings,1919.31,737
17919,IRNE78104383134850,3770,Savings,2650.0,749
17920,NGZI53344475514984,7376,Credit,2710.39,727
17921,WFTE04885409154570,10826,Savings,2165.58,722
17922,BJTK41315595082868,24151,Credit,3279.72,730
17923,QKZD55721462557820,5614,Checking,2259.62,662
17924,SWHS31177153639856,19326,Credit,730.34,720
17925,YQGQ08063552263059,3468,Checking,370.29,706
17926,QCNM68792642207751,28521,Credit,2059.71,731
17927,XQUH42450795058911,23466,Credit,1019.22,757
17928,DIFP76341531640121,13548,Checking,3568.38,769
17929,GLTE29308035825163,8452,Credit,1597.93,636
17930,RTGY84922412740743,5841,Credit,2196.96,672
17931,HNQF81698600018500,24388,Savings,4030.9,660
17932,AWJZ04899658994392,28406,Checking,6200.63,741
17933,AHLN15883715882597,8029,Savings,3459.65,722
17934,FWAC69084111928725,28019,Credit,2824.94,676
17935,IYGA72901326274394,24211,Savings,3053.53,729
17936,MPAF04281664066808,13834,Savings,3073.63,793
17937,QZMU49939135488638,20928,Savings,2857.4,636
17938,AASV12644701804621,8041,Credit,1398.03,668
17939,HDCP12973905202150,9298,Credit,1544.88,791
17940,SDZC17970563068231,20422,Checking,599.69,711
17941,WPGC88248397274226,751,Checking,2188.74,619
17942,PVTC23890682985061,26864,Checking,1123.6,659
17943,AMNZ74233096161805,18077,Savings,1059.65,648
17944,WLSV83729055865316,18815,Savings,6028.97,732
17945,KMXE53231455796661,3493,Credit,2916.17,725
17946,UXDW12010161081646,27229,Credit,252.35,725
17947,FANM37917127425667,22138,Savings,862.13,706
17948,GEDI36819624859453,13092,Checking,1058.83,723
17949,EVFV10325726909814,15191,Credit,1261.98,758
17950,KZXB48763984158735,6960,Checking,2054.85,759
17951,OYQU04689860789551,1368,Savings,1634.36,684
17952,EUKS97334737480013,16375,Credit,4701.5,757
17953,DPBN52519395733997,23411,Savings,1597.7,622
17954,XHSE25396889182278,14151,Checking,2415.96,686
17955,GSVI81766390483627,10148,Checking,3695.39,677
17956,NZZA98388661409705,8178,Savings,3263.26,664
17957,RUSE80532249790641,22602,Checking,2538.46,747
17958,DTOX52848751566179,15036,Checking,4232.01,751
17959,BUYN15950772313826,21569,Savings,1581.22,665
17960,EGDB00375546911972,4485,Checking,1504.27,738
17961,RNJI69467824570023,11244,Savings,1765.89,691
17962,JWVX13050686275973,13396,Savings,1799.41,643
17963,IYPZ89550663998165,23297,Checking,2598.55,652
17964,QQCA12423026185669,8873,Credit,1809.04,679
17965,SAKA96341276666021,99,Savings,1228.97,726
17966,VBHK85196883977785,29661,Savings,1239.39,703
17967,ZFZK12160585094009,2400,Credit,2543.08,627
17968,PJRE86991684129545,9782,Credit,1235.23,635
17969,BEQZ35650982897599,15007,Checking,2277.91,678
17970,GGLZ62049925577950,24490,Checking,2531.19,632
17971,WQZR14861858939773,6656,Credit,47.23,732
17972,UCXH26632212189648,7180,Checking,2623.4,672
17973,JOPK31490219759879,19296,Credit,2595.77,671
17974,VIEN48068262904892,4614,Checking,3073.5,584
17975,GZFF85550530724825,19520,Checking,1474.71,769
17976,JOOV39390229334337,27273,Credit,3566.48,640
17977,XCUS85980280162733,1307,Credit,2129.33,660
17978,TPSW93681018034729,22814,Credit,7.88,711
17979,MICX75469921048749,20007,Credit,3427.69,810
17980,EYKD94014681549098,3363,Credit,2201.22,722
17981,ZYGC83798479475555,2513,Credit,4932.75,711
17982,GCYV69783313665628,28187,Savings,1558.65,693
17983,KHZF14636749770983,28260,Credit,4369.71,799
17984,XUSY76941550640875,18389,Checking,1394.74,674
17985,CWPP97086659713923,21850,Credit,2025.01,847
17986,YPNE37450055954384,800,Savings,2811.37,724
17987,VFUK59625133607231,25577,Savings,1330.44,802
17988,YXAP22679558231012,15986,Savings,219.8,600
17989,ODTF57484625027104,17248,Savings,1585.83,751
17990,RAUG56175462989036,28643,Checking,2406.81,660
17991,AVVG60659377159108,20872,Savings,2838.17,694
17992,INDT03852286316527,2852,Credit,2471.14,685
17993,XMXN97357179374044,6170,Credit,3439.9,734
17994,ZNOR69810283331348,17325,Credit,3581.98,754
17995,HGSK05438487510796,3316,Checking,2934.3,634
17996,WASQ61892879921221,3846,Credit,1123.09,697
17997,ZFRK12811837246838,286,Savings,162.79,648
17998,EZAP76687793764417,9307,Credit,2988.21,744
17999,RGII30299838487165,16549,Checking,562.96,696
18000,BATD87008960604615,5994,Savings,3173.68,769
18001,IFFL38324934287497,17345,Savings,3543.87,714
18002,WHDI15701924657317,21312,Savings,1557.04,674
18003,YXLJ12109760335653,11053,Checking,4531.97,677
18004,RFBJ53225817403605,20190,Credit,1940.29,767
18005,BPFB90978883342830,5502,Savings,2303.24,699
18006,NSYH84903654708079,21354,Credit,964.62,757
18007,RDVU10101392076031,6742,Credit,691.57,660
18008,OBNW74447976003021,10321,Savings,2456.38,684
18009,IRAF04355209891987,3119,Savings,2795.66,725
18010,YYVJ72984323913030,837,Checking,2915.31,678
18011,DJXC92494175531479,25526,Savings,3490.73,763
18012,OWAK85498990316823,18504,Savings,2008.74,620
18013,FYJG85938405896319,24546,Savings,3934.28,704
18014,IHJU39332386944695,8065,Credit,4008.79,681
18015,TCBY05880811342595,17724,Savings,2255.05,652
18016,GXFB67091021940568,1351,Credit,582.12,685
18017,ZBPF42180813351478,7841,Credit,1834.8,726
18018,PUYF81025989149750,1048,Checking,1518.79,727
18019,OVDP85788304231677,171,Checking,942.54,644
18020,YYHC47466780501379,14329,Credit,631.64,725
18021,HIKD21628988128033,14299,Savings,2251.62,685
18022,WOCY57860481200454,26501,Credit,3677.72,834
18023,YGLL85925363917438,27067,Savings,1981.28,774
18024,WPUC73520249535156,20266,Savings,4450.51,698
18025,BFMN43195827228436,19013,Credit,2992.74,760
18026,OWJJ43826599047705,6904,Credit,794.45,746
18027,FKRS83470881762998,6736,Savings,4179.18,641
18028,CMKY54127019415425,23075,Credit,3691.76,720
18029,DATE31125101306803,23961,Checking,236.4,681
18030,UKFB63845270381460,14518,Credit,3134.52,691
18031,FNIG05944279076099,7554,Savings,1109.76,654
18032,FCCM01926054061340,25754,Savings,1768.4,679
18033,UKWF27810737841457,21106,Savings,4903.67,721
18034,VBCH78016737122517,4344,Checking,3476.62,781
18035,ADIQ77828405406706,14512,Checking,2460.97,685
18036,JNGS89087454966230,16388,Checking,546.48,640
18037,PFXS94309152240808,11776,Checking,3462.8,627
18038,PTDP13266346729161,5373,Savings,1313.39,769
18039,YXKM57067446083646,25062,Credit,4303.07,729
18040,KMCR50157989505022,23679,Credit,1802.18,670
18041,KOFT40666916252378,28326,Credit,4711.66,765
18042,MZFN37095419935567,11027,Checking,134.87,663
18043,GGGW56110365564041,28741,Credit,1115.85,717
18044,ZHYO93670732212409,2775,Checking,712.17,753
18045,HKXO69874596983976,15569,Credit,1279.03,642
18046,OBET21200746427552,14704,Checking,2615.46,659
18047,JMBS02913657869119,3801,Credit,2753.61,713
18048,WVJG45423472763188,17089,Checking,878.71,700
